date,price, market_cap ,total_volume,rainbow_indicator
26/10/2018,"6,458.19","112,010,056,845.22","2,618,534,041",Still cheap
27/10/2018,"6,468.83","112,200,801,079.03","2,698,016,931",Still cheap
28/10/2018,"6,457.06","111,998,326,691.92","2,383,295,891",Still cheap
29/10/2018,"6,481.32","112,422,008,134.01","2,065,446,089",Still cheap
30/10/2018,"6,292.65","109,167,179,052.38","3,631,795,693",Still cheap
31/10/2018,"6,331.78","109,890,575,608.11","1,962,209,614",Still cheap
01/11/2018,"6,366.72","110,487,418,903.24","2,042,670,545",Still cheap
02/11/2018,"6,379.97","110,896,563,654.92","2,922,702,484",Still cheap
03/11/2018,"6,425.44","111,528,929,052.52","2,675,454,291",Still cheap
04/11/2018,"6,388.19","110,888,814,023.68","2,582,446,887",Still cheap
05/11/2018,"6,351.06","110,241,536,216.19","3,198,297,932",Still cheap
06/11/2018,"6,415.44","111,383,003,826.07","3,213,571,991",Still cheap
07/11/2018,"6,474.85","112,347,500,910.43","3,408,876,944",Still cheap
08/11/2018,"6,574.80","113,943,582,818.14","3,120,683,821",Still cheap
09/11/2018,"6,490.45","112,723,294,658.03","2,402,484,611",Still cheap
10/11/2018,"6,413.78","111,440,702,127.80","2,707,057,000",Still cheap
11/11/2018,"6,429.90","111,308,110,603.01","1,672,332,108",Still cheap
12/11/2018,"6,434.28","111,773,252,086.91","2,943,678,894",Still cheap
13/11/2018,"6,411.35","111,385,885,801.72","2,651,674,691",Still cheap
14/11/2018,"6,394.29","111,126,759,494.65","2,890,964,719",Still cheap
15/11/2018,"5,788.61","100,585,460,320.22","5,690,409,837",Still cheap
16/11/2018,"5,686.54","98,829,079,080.72","4,981,978,553",Still cheap
17/11/2018,"5,609.96","97,344,067,023.98","3,236,633,357",Still cheap
18/11/2018,"5,599.19","97,299,989,131.40","2,525,819,291",Accumulate
19/11/2018,"5,638.86","98,118,875,508.38","2,422,604,401",Accumulate
20/11/2018,"4,889.20","85,228,342,224.36","6,126,269,575",Accumulate
21/11/2018,"4,450.71","76,601,948,314.50","6,314,969,584",Accumulate
22/11/2018,"4,613.45","80,360,705,527.43","4,321,511,764",Accumulate
23/11/2018,"4,307.39","75,518,575,145.30","3,055,231,903",Accumulate
24/11/2018,"4,376.90","76,120,308,175.57","3,520,222,576",Accumulate
25/11/2018,"3,895.84","67,756,132,282.09","3,115,187,178",BUY!
26/11/2018,"4,039.84","70,327,984,591.03","5,226,773,378",BUY!
27/11/2018,"3,811.92","66,796,155,268.68","4,652,103,084",BUY!
28/11/2018,"3,832.92","66,811,830,848.48","4,050,028,039",Accumulate
29/11/2018,"4,267.24","74,381,953,561.04","4,973,628,808",Accumulate
30/11/2018,"4,279.48","74,400,715,839.62","4,313,265,392",BUY!
01/12/2018,"4,009.69","69,715,049,461.02","4,007,783,473",BUY!
02/12/2018,"4,189.57","73,075,855,208.30","3,183,894,471",BUY!
03/12/2018,"4,124.59","71,784,475,615.71","3,242,289,556",BUY!
04/12/2018,"3,878.84","67,489,136,960.42","3,128,854,933",BUY!
05/12/2018,"3,943.69","68,592,152,288.35","3,255,899,965",BUY!
06/12/2018,"3,751.69","65,355,774,058.36","3,020,004,368",BUY!
07/12/2018,"3,466.76","60,357,918,912.00","3,672,494,312",BUY!
08/12/2018,"3,408.52","59,348,913,269.88","5,243,194,484",BUY!
09/12/2018,"3,424.71","59,526,617,773.60","3,430,203,804",BUY!
10/12/2018,"3,550.55","61,832,986,280.19","2,938,443,354",BUY!
11/12/2018,"3,433.81","59,805,353,928.83","2,614,506,143",BUY!
12/12/2018,"3,378.81","58,852,767,064.16","2,720,740,077",BUY!
13/12/2018,"3,438.10","59,878,323,499.70","2,552,041,790",BUY!
14/12/2018,"3,294.64","57,318,285,688.44","2,620,531,733",BUY!
15/12/2018,"3,216.63","55,998,515,509.39","2,663,819,605",BUY!
16/12/2018,"3,221.98","56,171,263,934.47","2,103,029,920",BUY!
17/12/2018,"3,217.05","56,050,483,689.82","1,972,663,570",BUY!
18/12/2018,"3,506.22","61,143,447,505.01","3,421,249,875",BUY!
19/12/2018,"3,655.78","63,720,433,230.20","3,898,845,062",BUY!
20/12/2018,"3,687.75","64,363,548,271.28","4,721,562,504",BUY!
21/12/2018,"4,065.10","70,578,857,837.00","6,126,325,233",BUY!
22/12/2018,"3,846.23","67,118,181,896.87","4,813,606,169",BUY!
23/12/2018,"3,960.57","68,846,085,704.00","3,568,245,608",BUY!
24/12/2018,"3,941.62","68,680,118,909.39","3,514,437,243",BUY!
25/12/2018,"4,021.99","70,266,326,465.44","5,022,191,528",BUY!
26/12/2018,"3,759.18","65,350,104,373.41","4,189,084,247",BUY!
27/12/2018,"3,781.61","65,972,460,015.27","3,568,561,116",BUY!
28/12/2018,"3,587.70","62,808,667,853.73","3,386,167,814",BUY!
29/12/2018,"3,854.42","67,263,083,067.34","3,561,935,969",BUY!
30/12/2018,"3,778.19","66,838,758,054.14","3,031,003,209",BUY!
31/12/2018,"3,809.73","66,494,185,030.59","3,109,685,385",BUY!
01/01/2019,"3,692.53","64,422,635,599.73","2,991,427,568",BUY!
02/01/2019,"3,794.26","66,188,448,932.14","2,689,877,851",BUY!
03/01/2019,"3,872.17","67,643,304,990.47","3,263,469,039",BUY!
04/01/2019,"3,776.53","65,922,288,582.92","2,261,199,755",BUY!
05/01/2019,"3,815.27","66,650,769,533.13","2,950,054,796",BUY!
06/01/2019,"3,787.31","66,070,973,627.26","2,763,831,884",BUY!
07/01/2019,"4,013.52","70,084,169,300.15","3,435,733,236",BUY!
08/01/2019,"3,989.67","69,602,133,073.72","3,360,163,853",BUY!
09/01/2019,"3,973.59","69,418,693,910.45","3,482,430,798",BUY!
10/01/2019,"3,982.23","69,609,283,899.20","3,230,523,441",BUY!
11/01/2019,"3,623.85","63,326,376,681.35","4,144,535,970",BUY!
12/01/2019,"3,632.85","63,121,578,243.95","3,263,342,033",BUY!
13/01/2019,"3,598.44","62,924,488,426.00","2,456,062,890",BUY!
14/01/2019,"3,495.83","61,050,348,901.58","2,675,674,830",BUY!
15/01/2019,"3,648.05","63,758,350,560.63","3,101,461,658",BUY!
16/01/2019,"3,567.80","62,348,810,149.50","2,953,789,408",BUY!
17/01/2019,"3,597.65","62,969,304,894.28","2,753,646,524",BUY!
18/01/2019,"3,620.98","63,320,099,663.40","3,049,367,561",BUY!
19/01/2019,"3,597.79","62,898,826,371.86","2,649,449,860",BUY!
20/01/2019,"3,674.59","64,269,861,567.89","2,766,880,413",BUY!
21/01/2019,"3,539.17","61,969,431,896.72","2,940,644,469",BUY!
22/01/2019,"3,531.00","61,784,404,483.05","2,561,594,565",BUY!
23/01/2019,"3,571.27","62,482,350,133.96","2,718,371,972",BUY!
24/01/2019,"3,555.70","62,216,525,710.04","2,663,764,215",BUY!
25/01/2019,"3,565.64","62,397,665,388.20","2,514,079,888",BUY!
26/01/2019,"3,564.82","62,386,316,357.47","2,582,590,473",BUY!
27/01/2019,"3,563.61","62,374,968,460.90","2,548,165,746",BUY!
28/01/2019,"3,553.12","62,192,208,387.69","2,882,787,007",BUY!
29/01/2019,"3,432.22","60,087,154,448.40","3,445,780,458",BUY!
30/01/2019,"3,413.38","59,768,195,291.00","4,865,613,085",BUY!
31/01/2019,"3,457.88","60,555,372,963.79","4,973,814,467",BUY!
01/02/2019,"3,431.94","60,101,226,569.37","4,330,022,381",BUY!
02/02/2019,"3,464.49","60,678,990,333.17","3,765,731,026",BUY!
03/02/2019,"3,486.58","61,071,179,758.44","3,310,421,844",BUY!
04/02/2019,"3,454.03","60,524,138,032.47","2,375,918,195",BUY!
05/02/2019,"3,464.00","60,723,961,265.78","4,454,914,649",BUY!
06/02/2019,"3,469.89","60,825,168,548.92","3,653,777,872",Fire sale!
07/02/2019,"3,405.84","59,682,137,962.35","4,211,212,356",Fire sale!
08/02/2019,"3,394.01","59,482,397,752.99","3,297,274,818",BUY!
09/02/2019,"3,664.28","64,226,481,382.16","6,293,135,761",BUY!
10/02/2019,"3,667.41","64,286,029,202.05","4,883,557,857",BUY!
11/02/2019,"3,675.69","64,439,836,442.26","5,081,021,130",BUY!
12/02/2019,"3,631.44","63,670,312,531.30","5,446,022,476",BUY!
13/02/2019,"3,633.97","63,712,841,387.28","5,532,706,262",BUY!
14/02/2019,"3,610.06","63,267,872,020.66","5,635,612,273",BUY!
15/02/2019,"3,589.66","62,991,824,523.90","11,971,659,893",BUY!
16/02/2019,"3,601.23","63,165,603,231.85","4,506,367,417",BUY!
17/02/2019,"3,622.59","63,547,140,519.08","4,019,925,055",BUY!
18/02/2019,"3,665.08","64,383,522,064.40","4,945,386,865",BUY!
19/02/2019,"3,886.52","68,147,457,622.52","9,588,927,259",BUY!
20/02/2019,"3,915.01","68,719,418,872.04","5,969,708,630",BUY!
21/02/2019,"3,976.81","69,790,459,105.50","6,377,580,055",BUY!
22/02/2019,"3,934.81","69,059,468,752.51","6,838,246,918",BUY!
23/02/2019,"3,973.64","69,748,877,117.19","5,999,302,846",BUY!
24/02/2019,"4,115.34","72,266,544,791.74","8,493,566,415",BUY!
25/02/2019,"3,742.87","66,108,588,220.40","11,112,465,191",BUY!
26/02/2019,"3,824.68","67,154,603,799.95","9,049,456,994",BUY!
27/02/2019,"3,809.21","66,890,485,485.37","2,992,667,601",BUY!
28/02/2019,"3,813.38","67,155,912,259.19","7,731,184,276",BUY!
01/03/2019,"3,815.61","67,016,664,287.24","7,627,783,001",BUY!
02/03/2019,"3,815.75","67,085,713,233.78","5,524,886,886",BUY!
03/03/2019,"3,819.65","67,101,767,698.90","3,291,046,239",BUY!
04/03/2019,"3,806.95","66,885,712,070.35","6,749,676,087",BUY!
05/03/2019,"3,712.81","65,238,057,881.55","3,608,196,681",BUY!
06/03/2019,"3,852.46","67,733,767,403.21","9,088,065,055",BUY!
07/03/2019,"3,860.51","67,888,909,504.20","8,477,459,044",BUY!
08/03/2019,"3,871.64","68,020,879,276.32","6,098,011,810",BUY!
09/03/2019,"3,861.88","67,914,021,946.08","9,387,592,412",BUY!
10/03/2019,"3,941.60","69,292,799,411.20","8,968,209,822",BUY!
11/03/2019,"3,923.56","68,962,957,216.02","8,576,340,544",BUY!
12/03/2019,"3,860.36","67,983,966,610.11","6,459,945,402",BUY!
13/03/2019,"3,876.48","68,203,157,396.32","8,326,845,841",BUY!
14/03/2019,"3,865.82","67,968,370,343.91","7,240,802,847",BUY!
15/03/2019,"3,876.70","68,177,693,410.06","8,610,482,287",BUY!
16/03/2019,"3,925.46","69,031,558,676.16","8,157,372,615",BUY!
17/03/2019,"4,007.71","70,497,099,778.15","8,463,266,885",BUY!
18/03/2019,"3,980.99","70,051,219,293.32","6,533,306,537",BUY!
19/03/2019,"3,986.71","70,152,235,369.24","7,639,543,945",BUY!
20/03/2019,"4,013.58","70,618,508,801.77","7,503,839,511",BUY!
21/03/2019,"4,045.57","71,208,656,536.96","9,137,227,916",BUY!
22/03/2019,"3,983.32","70,175,421,257.09","9,845,582,434",BUY!
23/03/2019,"3,989.16","70,227,188,528.50","9,404,569,963",BUY!
24/03/2019,"4,008.95","70,485,598,083.68","9,206,940,725",BUY!
25/03/2019,"3,993.39","70,330,401,859.60","9,883,972,401",BUY!
26/03/2019,"3,927.58","69,206,266,248.88","10,661,215,003",BUY!
27/03/2019,"3,938.66","69,368,692,535.33","19,375,985,748",BUY!
28/03/2019,"4,036.16","71,134,892,682.49","16,215,886,403",BUY!
29/03/2019,"4,028.39","70,961,529,493.35","15,160,882,531",BUY!
30/03/2019,"4,103.32","72,303,023,146.20","16,340,416,942",BUY!
31/03/2019,"4,103.86","72,305,792,937.35","13,007,834,060",BUY!
01/04/2019,"4,103.52","72,310,769,858.14","9,729,996,888",BUY!
02/04/2019,"4,146.32","73,066,822,741.99","12,393,581,267",BUY!
03/04/2019,"4,862.23","86,200,568,432.58","24,241,877,355",BUY!
04/04/2019,"4,955.83","87,673,795,383.53","27,840,300,619",BUY!
05/04/2019,"4,899.02","86,482,892,583.41","23,773,239,681",BUY!
06/04/2019,"5,014.96","88,332,459,637.71","20,072,621,554",BUY!
07/04/2019,"5,041.87","88,955,701,285.46","19,652,913,084",BUY!
08/04/2019,"5,176.98","91,102,196,906.19","22,875,598,540",Accumulate
09/04/2019,"5,266.89","92,817,357,385.17","21,960,916,923",BUY!
10/04/2019,"5,172.18","91,255,525,157.88","15,780,870,293",Accumulate
11/04/2019,"5,308.91","93,646,653,914.38","19,407,452,727",BUY!
12/04/2019,"5,047.79","89,079,171,479.86","19,758,274,668",BUY!
13/04/2019,"5,082.47","89,668,931,907.92","15,595,642,634",BUY!
14/04/2019,"5,072.99","89,473,995,793.95","12,260,233,701",BUY!
15/04/2019,"5,149.31","90,952,758,268.08","12,373,544,681",BUY!
16/04/2019,"5,039.88","89,148,028,192.10","13,837,248,985",BUY!
17/04/2019,"5,213.60","91,835,875,597.91","13,646,324,290",BUY!
18/04/2019,"5,218.96","92,156,851,198.59","14,530,488,676",BUY!
19/04/2019,"5,274.77","93,215,173,176.99","15,343,841,014",BUY!
20/04/2019,"5,280.35","93,210,585,886.91","16,257,796,674",BUY!
21/04/2019,"5,307.69","93,900,276,128.91","14,990,889,922",BUY!
22/04/2019,"5,311.16","93,759,009,855.07","16,383,813,162",Accumulate
23/04/2019,"5,380.94","94,990,455,842.89","17,199,396,917",Accumulate
24/04/2019,"5,557.93","98,039,931,169.25","19,400,647,820",BUY!
25/04/2019,"5,452.10","96,218,396,013.24","20,538,511,242",BUY!
26/04/2019,"5,203.09","91,817,406,863.90","19,329,534,424",BUY!
27/04/2019,"5,295.85","93,049,690,718.15","19,632,024,918",BUY!
28/04/2019,"5,256.98","93,148,101,239.96","14,876,251,954",BUY!
29/04/2019,"5,257.80","92,775,167,509.00","15,573,084,969",BUY!
30/04/2019,"5,199.76","91,885,324,029.80","15,442,022,887",BUY!
01/05/2019,"5,292.80","93,534,079,555.96","16,794,865,767",BUY!
02/05/2019,"5,354.59","94,579,889,910.03","14,566,414,700",Accumulate
03/05/2019,"5,450.71","96,389,607,751.51","16,512,618,031",Accumulate
04/05/2019,"5,731.49","101,175,865,117.03","20,006,287,572",Accumulate
05/05/2019,"5,803.94","102,653,043,813.22","19,242,843,060",Accumulate
06/05/2019,"5,749.32","101,764,683,178.68","16,184,057,012",Accumulate
07/05/2019,"5,715.76","101,101,531,131.04","16,811,224,132",Accumulate
08/05/2019,"5,841.05","103,982,497,546.43","19,408,267,639",Accumulate
09/05/2019,"5,957.86","105,271,848,239.85","16,672,412,472",Accumulate
10/05/2019,"6,168.27","109,284,325,643.21","18,401,396,126",Accumulate
11/05/2019,"6,370.23","112,684,642,518.93","20,801,839,693",Accumulate
12/05/2019,"7,258.26","129,323,693,413.36","32,480,039,430",Accumulate
13/05/2019,"6,953.75","122,826,926,577.36","31,545,333,637",Still cheap
14/05/2019,"7,805.98","138,089,773,338.27","32,078,035,931",Still cheap
15/05/2019,"7,990.06","141,341,132,029.00","35,426,123,185",Still cheap
16/05/2019,"8,192.22","144,615,566,025.01","30,893,707,828",Still cheap
17/05/2019,"7,875.91","139,525,363,820.16","35,026,947,534",Accumulate
18/05/2019,"7,343.37","130,123,159,718.20","33,030,146,386",Accumulate
19/05/2019,"7,300.66","129,270,047,519.99","22,478,772,524",Still cheap
20/05/2019,"8,168.73","144,597,541,605.25","30,747,684,364",Still cheap
21/05/2019,"7,976.85","141,109,768,386.17","28,621,475,468",Still cheap
22/05/2019,"7,958.37","141,016,653,223.22","25,314,342,979",Still cheap
23/05/2019,"7,665.80","135,913,068,220.79","24,589,881,451",Still cheap
24/05/2019,"7,861.81","139,495,233,992.33","25,345,060,243",Still cheap
25/05/2019,"7,977.24","141,356,836,449.39","27,368,459,147",Still cheap
26/05/2019,"8,037.63","142,301,375,408.95","23,978,335,158",Still cheap
27/05/2019,"8,631.08","152,778,982,387.80","29,224,396,883",Still cheap
28/05/2019,"8,816.03","156,351,517,828.84","33,136,840,741",Still cheap
29/05/2019,"8,726.98","154,706,420,284.55","27,335,990,651",Still cheap
30/05/2019,"8,650.68","153,190,671,229.79","28,214,892,247",Still cheap
31/05/2019,"8,310.89","147,528,939,419.42","33,295,240,431",Still cheap
01/06/2019,"8,575.65","152,037,344,606.21","30,329,343,189",Still cheap
02/06/2019,"8,554.26","151,754,429,106.14","26,683,797,990",Still cheap
03/06/2019,"8,743.71","155,008,799,790.33","25,133,975,363",Still cheap
04/06/2019,"8,173.63","145,118,113,641.65","24,486,741,553",Still cheap
05/06/2019,"7,683.64","136,045,887,609.96","25,442,100,900",Still cheap
06/06/2019,"7,812.45","138,590,833,268.10","24,641,673,547",Still cheap
07/06/2019,"7,821.12","138,816,674,700.54","24,560,046,378",Still cheap
08/06/2019,"8,036.11","142,810,130,543.31","23,629,265,497",Still cheap
09/06/2019,"7,942.54","140,990,840,427.82","19,829,877,311",Accumulate
10/06/2019,"7,668.03","136,055,336,062.27","20,152,037,018",Still cheap
11/06/2019,"8,002.73","141,925,422,733.43","21,741,587,788",Still cheap
12/06/2019,"7,897.98","140,220,553,937.85","21,017,248,550",Still cheap
13/06/2019,"8,145.06","144,409,895,371.77","22,181,532,883",Still cheap
14/06/2019,"8,227.63","145,982,200,973.59","22,919,390,184",Still cheap
15/06/2019,"8,671.51","154,448,670,610.87","23,291,543,613",Still cheap
16/06/2019,"8,818.61","156,571,955,413.47","21,892,878,337",Still cheap
17/06/2019,"8,978.77","159,990,740,760.35","27,305,637,341",Still cheap
18/06/2019,"9,312.87","165,478,791,606.03","27,464,356,714",Still cheap
19/06/2019,"9,094.02","161,689,176,435.32","25,029,522,787",Still cheap
20/06/2019,"9,285.93","164,856,060,873.06","22,298,101,529",Still cheap
21/06/2019,"9,548.31","169,961,289,184.55","24,707,058,599",Still cheap
22/06/2019,"10,118.36","179,686,819,951.07","28,580,960,083",Still cheap
23/06/2019,"10,704.92","190,271,555,704.10","40,190,146,697",HODL
24/06/2019,"10,846.13","193,006,026,351.06","29,108,428,088",HODL
25/06/2019,"11,045.55","196,224,565,118.85","27,529,761,441",HODL
26/06/2019,"11,808.42","209,906,767,119.22","33,544,426,408",HODL
27/06/2019,"12,996.12","231,104,555,834.97","56,948,964,491",HODL
28/06/2019,"11,178.68","198,805,331,511.72","49,628,524,363",HODL
29/06/2019,"12,352.20","219,700,496,726.03","44,872,003,181",HODL
30/06/2019,"11,972.56","213,020,899,675.13","37,724,824,507",Still cheap
01/07/2019,"10,888.10","193,705,059,813.93","34,920,211,165",Still cheap
02/07/2019,"10,639.05","189,075,622,551.36","37,463,414,437",Still cheap
03/07/2019,"10,822.76","191,741,802,293.98","39,264,695,559",HODL
04/07/2019,"11,975.64","213,139,916,541.65","39,944,515,602",HODL
05/07/2019,"11,229.61","199,869,428,146.84","32,487,315,000",HODL
06/07/2019,"10,987.25","195,514,947,598.01","31,349,147,297",HODL
07/07/2019,"11,279.48","200,989,208,002.57","28,013,279,881",HODL
08/07/2019,"11,436.43","203,441,013,269.87","25,828,700,447",HODL
09/07/2019,"12,260.28","217,909,027,168.13","30,917,398,836",HODL
10/07/2019,"12,544.17","223,082,925,042.63","35,885,342,263",HODL
11/07/2019,"12,166.40","216,918,064,309.91","42,163,626,088",HODL
12/07/2019,"11,385.06","202,244,103,401.21","37,061,858,273",HODL
13/07/2019,"11,804.56","210,058,300,503.65","30,078,548,880",Still cheap
14/07/2019,"11,418.51","202,979,011,731.30","28,485,045,772",Still cheap
15/07/2019,"10,285.46","183,265,698,057.30","29,857,566,851",Still cheap
16/07/2019,"10,911.35","195,225,460,386.14","37,553,147,017",Still cheap
17/07/2019,"9,538.83","170,100,385,848.08","34,409,824,869",Still cheap
18/07/2019,"9,657.30","172,236,725,014.41","33,328,381,505",Still cheap
19/07/2019,"10,636.16","189,588,944,050.24","34,034,952,895",Still cheap
20/07/2019,"10,536.57","187,718,958,960.58","28,858,600,368",Still cheap
21/07/2019,"10,774.28","190,839,615,019.19","26,163,874,235",Still cheap
22/07/2019,"10,607.46","189,302,289,398.00","22,814,710,058",Still cheap
23/07/2019,"10,343.32","184,582,963,699.30","21,903,683,695",Still cheap
24/07/2019,"9,936.38","177,060,329,754.31","22,986,552,398",Still cheap
25/07/2019,"9,799.31","175,298,806,837.90","33,861,034,799",Still cheap
26/07/2019,"9,878.23","176,569,486,287.93","21,622,492,404",Still cheap
27/07/2019,"9,846.00","175,634,298,896.93","19,942,172,081",Still cheap
28/07/2019,"9,447.68","168,472,890,623.84","21,257,664,351",Still cheap
29/07/2019,"9,534.76","170,325,673,262.39","18,649,152,593",Still cheap
30/07/2019,"9,510.59","169,247,002,246.28","18,424,113,910",Still cheap
31/07/2019,"9,568.44","170,790,961,770.58","20,138,691,741",Still cheap
01/08/2019,"10,063.00","179,525,433,372.04","22,957,330,876",Still cheap
