timestamp,Weight Mean,Difficulty Mean,Reward Mean,Transaction Sum,Witness Sum,Input Sum,Output Sum,Fee Total Sum,Total Blocks,close,volume,marketCap,open
2014-12-21,1410218.9696969695,39457671307.13901,8164.9522750000015,78963,0,223812,279480,3689.6656,132,320.8429870605,20856700.0,4496945577.3,329.5429992676
2014-12-22,1409991.268292683,39457671307.139,8164.286944512195,96511,0,292934,291480,4557.0915,164,331.8859863281,15207600.0,4373820007.82,321.0679931641
2014-12-23,1566938.4533333334,39457671307.13901,8261.823198666667,99469,0,301628,285122,4660.9431,150,334.5719909668,22315100.0,4525705358.95,332.016998291
2014-12-24,1164698.5359477124,39457671307.139,8387.020183006536,82347,0,224351,225776,3713.2987,153,322.533996582,16574200.0,4563595537.2,334.3850097656
2014-12-25,941399.4683544304,39457671307.13901,8307.292268354431,67918,0,185044,201597,3087.6436000000003,158,319.0079956055,15092300.0,4400637769.3,322.2860107422
2014-12-26,1099686.6315789474,39457671307.13899,8088.625690789474,76198,0,207276,228153,6213.0903,152,327.9240112305,9883640.0,4353789283.2,319.1520080566
2014-12-27,1163873.5,39457671307.13899,8147.651305921053,76814,0,218992,248745,5570.9883,152,315.8630065918,16410500.0,4476703674.6,327.5830078125
2014-12-28,1120081.9644970414,39457671307.13899,8054.857023076923,75715,0,221325,327500,3947.2987,169,317.2390136719,15185200.0,4313267196.5,316.1600036621
2014-12-29,1136665.2926829269,39457671307.139,7978.496397560976,83447,0,237089,225212,4591.4571,164,312.6700134277,11676600.0,4333389568.3,317.7009887695
2014-12-30,1204859.8709677418,39740132579.71429,7963.146650322581,85049,0,233333,249304,4401.4227,155,310.7369995117,12302500.0,4272268162.75,312.7189941406
2014-12-31,1078990.0,40640955016.57599,7915.637230263159,77411,0,205391,213315,3592.8862,152,320.1929931641,12528300.0,4247060094.9,310.9140014648
2015-01-01,749934.8606060606,40640955016.576,7895.135467878788,59344,0,154392,163566,2538.5918,165,314.2489929199,13942900.0,4377510594.68,320.4349975586
2015-01-02,1060549.309090909,40640955016.576,7945.958721212122,79287,0,212939,258978,3746.9691,165,315.0320129395,8036550.0,4297535768.18,314.0790100098
2015-01-03,1180594.7654320989,40640955016.576,7923.766328395061,82227,0,230948,291213,3728.652,162,281.0820007324,7860650.0,4309551126.2,314.8460083008
2015-01-04,1128972.9302325582,40640955016.576,7668.3399441860465,85694,0,237067,281033,6637.4609,172,264.1950073242,33054400.0,3846269871.6,281.1459960938
2015-01-05,1443842.9487179487,40640955016.576,6911.148090384616,95585,0,283869,290881,4430.1111,156,274.4739990234,55629100.0,3616320974.62,265.0840148926
2015-01-06,1256663.341772152,40640955016.576,6838.668512025316,87821,0,250918,247755,3502.6127000000006,158,286.1889953613,43962800.0,3758098008.0,274.6109924316
2015-01-07,1371222.142857143,40640955016.576,6971.871220714286,89916,0,241931,241714,3552.019699999999,140,294.3370056152,23245700.0,3919623079.83,286.0769958496
2015-01-08,1563107.37414966,40640955016.576,7258.507878911564,107132,0,286791,299907,4705.165499999999,147,283.3489990234,24866800.0,4032255014.65,294.1350097656
2015-01-09,1625424.8,40640955016.576,7277.476934999999,102275,0,279647,312006,4406.779500000001,140,290.407989502,19982500.0,3882766765.62,282.3829956055
2015-01-10,1593569.1972789117,40640955016.576,7178.180374149661,104874,0,275186,369200,4363.006399999999,147,274.7959899902,18718600.0,3980426430.6,287.3030090332
2015-01-11,1333287.5870967745,40640955016.576,7056.313476129032,90630,0,249152,301945,3807.3814,155,265.6600036621,15264300.0,3767535598.8,274.608001709
2015-01-12,1553683.6056338027,41156980050.86688,6930.985916901408,98969,0,274979,275279,9050.4928,142,267.7959899902,18200800.0,3643307730.5,266.1459960938
2015-01-13,1894594.6771653544,43971662056.08997,6793.523576377952,102309,0,304794,297166,4193.9484,127,225.8609924316,18880300.0,3673551884.1,267.3940124512
2015-01-14,1682026.8137931034,43971662056.08999,6051.559972413793,104765,0,305710,307313,3669.9375,145,178.1029968262,72843904.0,3099004901.85,223.8939971924
2015-01-15,1690822.1721854303,43971662056.08999,4998.237240397351,120390,0,317455,339607,3433.3037000000004,151,209.8439941406,97638704.0,2444379076.08,176.8970031738
2015-01-16,1576699.0503597122,43971662056.08999,5193.46984028777,104699,0,269917,303684,3019.074,139,208.0970001221,81773504.0,2880801385.2,209.0700073242
2015-01-17,1564303.4492753623,43971662056.08999,5325.767236956522,90499,0,255410,358317,2831.3528,138,199.2599945068,38421000.0,2857541182.18,207.8339996338
2015-01-18,1283280.0784313723,43971662056.08999,5062.048852941177,83186,0,239559,289498,2799.7258,153,210.3390045166,23469700.0,2736875952.0,200.0500030518
2015-01-19,1611104.0833333333,43971662056.09,5187.5925375,98485,0,292581,304450,2965.3534,144,214.8609924316,30085100.0,2889858037.95,211.470993042
2015-01-20,1800876.1016949152,43971662056.08997,5343.157696610169,98925,0,266579,278983,3057.0994,118,211.3150024414,18658300.0,2952759521.65,212.9069976807
2015-01-21,1416613.2348993288,43971662056.08999,5316.808202013423,96959,0,264600,274064,2839.6576000000005,149,226.8970031738,24051100.0,2904651464.0,211.3780059814
2015-01-22,1586056.948148148,43971662056.08999,5419.187711111112,93698,0,274070,260779,2894.0792999999994,135,233.4060058594,29924600.0,3119680594.53,227.3220062256
2015-01-23,1561669.5483870967,43971662056.08998,5833.132412903225,92011,0,241461,255473,3178.409900000001,124,232.8789978027,33544600.0,3209962696.2,233.516998291
2015-01-24,1489358.9523809524,43971662056.08997,5786.135295238094,83557,0,235657,244954,2663.0291,126,247.8470001221,24621700.0,3203436948.2,232.6999969482
2015-01-25,1830359.296,43971662056.08997,5980.356561600001,86558,0,268032,400375,3169.5788999999995,125,253.7180023193,24782500.0,3410114480.65,247.3520050049
2015-01-26,1965822.5511811024,43971662056.08997,6251.8830685039375,108181,0,316433,308401,3985.6269,127,273.4729919434,33582700.0,3491686144.85,254.078994751
2015-01-27,1538747.436241611,42957352411.5396,7055.474851006711,99393,0,289459,286444,3944.7391,149,263.4750061035,106794000.0,3764417376.43,273.1669921875
2015-01-28,1094537.8780487804,41272873894.697,6559.494754878049,85232,0,226262,215448,3033.0791,164,233.9149932861,44399000.0,3627760927.5,263.3510131836
2015-01-29,1129381.512195122,41272873894.697,6354.400370121952,90879,0,229138,251124,3099.6672,164,233.5130004883,44352200.0,3221728838.62,233.3480072021
2015-01-30,1250987.6811594204,41272873894.697,5836.911453623188,81199,0,213606,236325,2609.7754000000004,138,226.4250030518,32213400.0,3217149465.78,232.7720031738
2015-01-31,1259432.2891566264,41272873894.697,5839.566162650603,86312,0,250544,333503,2915.9626000000003,166,217.4640045166,26605200.0,3120272355.0,226.4409942627
2015-02-01,1201831.458064516,41272873894.697,5729.784561290322,78994,0,227974,277511,2562.8597,155,226.9720001221,23348200.0,2997692310.6,216.8670043945
2015-02-02,1233710.4150943395,41272873894.697,5495.67354654088,85987,0,248264,248482,2730.5941,159,238.2290039063,29128500.0,3129637467.8,226.4909973145
2015-02-03,1616258.8031496063,41272873894.69702,5710.921555905511,91793,0,258473,265167,2974.5354,127,227.2680053711,30612100.0,3285797305.4,237.453994751
2015-02-04,1244291.4213836477,41272873894.697,5954.280254716981,90814,0,246109,265408,2986.0678000000003,159,226.8529968262,40783700.0,3135343874.4,227.5110015869
2015-02-05,1192345.106918239,41272873894.697,5674.21386163522,86567,0,241553,236038,2737.0077,159,217.1109924316,26594300.0,3130520358.08,227.6649932861
2015-02-06,1043634.5310734464,41272873894.697,5602.283922033898,85705,0,225797,273027,2616.7543,177,222.2660064697,22516400.0,2996945966.25,216.9230041504
2015-02-07,1139782.3396226414,41272873894.697,5536.587573584906,85699,0,228183,232490,2597.6824,159,227.7539978027,24435300.0,3069076711.25,222.6329956055
2015-02-08,1626618.4242424243,41272873894.69699,5689.942329545454,82679,0,247351,389909,2665.4076,132,223.4120025635,21604200.0,3145761023.4,227.6929931641
2015-02-09,1465001.7888198758,42458914416.80148,5665.880219875777,104758,0,298299,293981,3361.7038,161,220.1100006104,17145200.0,3086537315.4,223.3890075684
2015-02-10,1590209.4722222222,44455415962.344,5564.573092361112,102975,0,288233,295234,3178.5366000000004,144,219.8390045166,27791300.0,3041799139.5,220.2819976807
2015-02-11,1391247.8481012655,44455415962.34401,5509.521551265822,97048,0,277983,287964,3163.397000000001,158,219.1849975586,21115100.0,3038850984.93,219.7319946289
2015-02-12,1685432.974789916,44455415962.34399,5577.6860747899145,87427,0,241399,317277,2788.897,119,221.7640075684,17201900.0,3030676474.62,219.2079925537
2015-02-13,2004970.1369863013,44455415962.344,5559.913184246576,113660,0,340391,514192,3856.3388,146,235.4270019531,15206200.0,3066996120.0,221.9689941406
2015-02-14,1664123.85,44455415962.344,5828.798959999999,98773,0,336274,340220,3487.8402,160,257.3210144043,42744400.0,3256814718.55,235.5279998779
2015-02-15,1875389.9714285715,44455415962.34401,6179.053919285714,85267,0,312463,436318,3402.5395000000003,140,234.8249969482,49732500.0,3560717935.65,257.5069885254
2015-02-16,1659815.949044586,44455415962.34401,6278.751746496815,104632,0,321908,362343,3846.7805,157,233.8430023193,56552400.0,3250242178.12,234.8249969482
2015-02-17,1782729.6375838926,44455415962.34401,5892.150541610739,102988,0,317300,414954,3747.458,149,243.6100006104,28153700.0,3237573873.22,233.4219970703
2015-02-18,1444236.0239520958,44455415962.34401,6003.193,105719,0,302890,305642,3580.9619,167,236.3260040283,27363100.0,3373706168.0,243.7799987793
2015-02-19,1263707.4939759036,44455415962.34401,6031.424680722891,94552,0,264258,270936,3265.9908,166,240.2830047607,25200800.0,3273812261.7,236.4100036621
2015-02-20,1530199.0632911392,44455415962.34401,5994.335283544304,98714,0,312517,286824,3607.9707,158,243.779006958,18270500.0,3329631566.38,240.2510070801
2015-02-21,1606048.957746479,44455415962.34401,6117.731162676057,87827,0,281516,331621,3156.8018999999995,142,244.533996582,23876700.0,3379032907.95,243.7519989014
2015-02-22,1425096.450331126,44470177289.19511,6160.351236423841,84942,0,264843,318876,3035.2855,151,235.9770050049,12284200.0,3390372209.75,244.5440063477
2015-02-23,1618888.1126760563,46684376316.85999,6090.5680042253525,101515,0,286289,310695,3524.1406,142,238.891998291,19527000.0,3272629326.22,235.9949951172
2015-02-24,1742540.1860465116,46684376316.85999,5955.746420155039,105125,0,284317,284451,3418.0439,129,238.7350006104,16400000.0,3313897879.4,238.9980010986
2015-02-25,1423182.9937106918,46684376316.85999,6021.237212578615,105394,0,285764,288167,3654.9928,159,237.4700012207,14200400.0,3312489903.62,238.8899993896
2015-02-26,1456149.2266666666,46684376316.85999,6003.985874000001,100817,0,276069,277521,3372.9025,150,236.425994873,11496200.0,3295875813.75,237.3370056152
2015-02-27,1502435.1315789474,46684376316.85999,5965.004252631578,101474,0,289533,283911,3420.6577,152,253.8280029297,13619400.0,3282272604.75,236.4360046387
2015-02-28,1768427.718309859,46684376316.85999,6288.322599295774,89632,0,314071,344138,3382.8032000000003,142,254.2630004883,44013900.0,3524820596.2,253.5200042725
2015-03-01,1578933.7714285713,46684376316.85999,6363.298890714285,88728,0,270794,322307,3541.8303,140,260.2019958496,13949300.0,3531776635.75,254.2830047607
2015-03-02,1634185.240506329,46684376316.85999,6346.387132911393,104937,0,331283,317151,3892.686,158,275.6700134277,25213700.0,3615181537.5,260.3569946289
2015-03-03,1625355.2911392406,46684376316.85999,6596.020211392404,110981,0,329228,307692,4111.2453000000005,158,281.7019958496,40465700.0,3831178959.0,275.0459899902
2015-03-04,1606833.8,46684376316.85999,6924.637433571428,98529,0,284905,284041,4009.2516,140,273.092010498,50461300.0,3916108523.2,281.9899902344
2015-03-05,1907600.5151515151,46684376316.85999,7020.034418181818,101115,0,324790,292651,4162.514000000001,132,276.1780090332,41383000.0,3797385223.8,272.7390136719
2015-03-06,1566719.5405405406,46684376316.85999,6821.018987162162,93869,0,302199,266613,4553.8632,148,272.7229919434,41302400.0,3841200999.65,275.6000061035
2015-03-07,1550002.5714285714,46684376316.85999,6864.034328571428,91505,0,263419,313788,3574.7796,140,276.2609863281,28918900.0,3794156466.38,272.2940063477
2015-03-08,1407633.8974358975,46832059250.49736,6878.730348076923,87527,0,269310,319007,3623.9279000000006,156,274.3540039063,17825900.0,3844351384.65,276.433013916
2015-03-09,1784855.3333333333,47427554950.648,6930.884076388889,105536,0,325768,320007,4339.3128,144,289.6069946289,22067900.0,3818877361.85,274.8120117188
2015-03-10,1602028.6315789474,47427554950.648,7089.034608552633,105541,0,311252,284875,4337.2068,152,291.7600097656,59178200.0,4032241702.05,289.8619995117
2015-03-11,1629276.5454545454,47427554950.648,7382.012175974027,100765,0,319798,278584,4506.4288,154,296.3789978027,67770800.0,4063305050.0,291.5249938965
2015-03-12,1847362.106870229,47427554950.648,7383.4452778625955,97095,0,318556,262380,4119.3751,131,294.3540039063,33963900.0,4128796573.2,296.1270141602
2015-03-13,1493392.7397260277,47427554950.648,7414.483787671233,96036,0,275290,282264,4049.1273,146,285.3370056152,32585200.0,4101535994.85,294.1180114746
2015-03-14,1576643.786259542,47427554950.648,7319.747668702291,89511,0,249041,314108,3602.1857,131,281.8850097656,31421500.0,3976948638.32,284.441986084
2015-03-15,1401070.881118881,47427554950.648,7127.543012587412,84934,0,240010,319117,3402.423400000001,143,286.3930053711,22612300.0,3929758785.0,281.424987793
2015-03-16,1721840.8633093524,47427554950.648,7160.047288489208,105218,0,299695,316568,4315.5643,139,290.5929870605,11970100.0,3993628667.97,285.6849975586
2015-03-17,1645966.25,47427554950.64799,7329.659117968749,99561,0,262819,278774,4116.3849,128,285.5050048828,21516100.0,4053198428.83,290.5950012207
2015-03-18,1510486.5620915033,47427554950.648,7296.061026143791,99607,0,295271,282079,4408.0798,153,256.2990112305,21497200.0,3983144493.62,285.066986084
2015-03-19,1828552.99270073,47427554950.648,6910.351389781022,106297,0,322408,298046,4534.9046,137,260.9280090332,57008000.0,3576671767.42,255.8800048828
2015-03-20,1632087.1176470588,47427554950.64801,6483.550164705883,103532,0,275515,300406,4154.839,136,261.7489929199,52732000.0,3642156964.8,260.9559936523
2015-03-21,1381868.688741722,47427554950.648,6588.304657615894,92836,0,252779,312902,3481.3094,151,260.0249938965,18456700.0,3654506819.38,261.6440124512
2015-03-22,1561966.647887324,47417554875.91643,6554.670447183099,90586,0,270943,329569,3432.1987,142,267.9599914551,17130100.0,3631424641.87,259.9169921875
2015-03-23,1664542.2896551725,46717549644.706,6611.896604827586,106019,0,299454,328577,4624.9579,145,266.7399902344,18438100.0,3743193531.0,267.8949890137
2015-03-24,1171221.3179190753,46717549644.706,6733.23606416185,92927,0,255297,256874,3673.7915,173,245.5950012207,22811900.0,3727111340.5,266.5769958496
2015-03-25,1250215.4074074074,46717549644.706,6458.303327160494,97138,0,253331,266308,4058.6966,162,246.1970062256,40073700.0,3432718154.25,247.4720001221
2015-03-26,1472149.6486486488,46717549644.706,6168.625441891892,101181,0,274232,284260,3570.5692,148,248.5319976807,35866900.0,3442129496.4,246.2760009766
2015-03-27,1204421.6842105263,46717549644.706,6271.43903625731,99491,0,258247,281933,3495.1049000000003,171,247.029006958,25730000.0,3475701380.1,248.5659942627
2015-03-28,1367577.7567567567,46717549644.706,6240.657877027027,87374,0,247987,286551,3131.3727,148,252.7980041504,17274900.0,3455731911.07,246.9750061035
2015-03-29,1410897.9607843135,46717549644.70599,6337.578660130718,90516,0,264668,336903,3225.0186000000003,153,242.7129974365,16040900.0,3537377134.2,252.7400054932
2015-03-30,1661884.0845070423,46717549644.706,6186.8225584507045,106355,0,301693,307942,3808.8234,142,247.5260009766,21699400.0,3397187114.92,242.8789978027
2015-03-31,1601683.92,46717549644.706,6177.741441333334,115111,0,302777,329693,4011.2445,150,244.2239990234,23009600.0,3465419693.35,247.453994751
2015-04-01,1877478.878787879,46717549644.706,6199.72420530303,119343,0,317092,324759,4154.6078,132,247.2720031738,22672000.0,3420112896.0,244.2230072021
2015-04-02,1468753.5180722892,46717549644.706,6146.654680722892,112070,0,300395,316199,3843.6673,166,253.0050048828,22877200.0,3463619267.4,247.0890045166
2015-04-03,1639363.2328767122,46717549644.706,6262.277661643835,104546,0,309612,289987,3727.0364,146,254.3220062256,26272600.0,3544973232.38,253.074005127
2015-04-04,1360073.4640522876,46717549644.70599,6390.383692156863,89651,0,252415,314015,3501.2165000000005,153,253.6970062256,23146600.0,3564354620.25,254.2910003662
2015-04-05,1511937.972972973,48985437809.265495,6392.535949324325,95023,0,273804,338509,3779.3491,148,260.5979919434,12493500.0,3556559215.72,253.7610015869
2015-04-06,1875688.603174603,49446390688.241,6459.066631746031,107449,0,300413,308522,4134.937899999999,126,255.4920043945,19649200.0,3654268029.75,260.7210083008
2015-04-07,1576008.0,49446390688.24099,6491.951877631579,108714,0,305799,306685,4058.7393,152,253.1799926758,20034200.0,3583466919.0,255.2740020752
2015-04-08,1849530.4,49446390688.24099,6421.0189568,110751,0,294063,306986,4127.3568,125,245.0220031738,18467400.0,3552014128.0,253.0639953613
2015-04-09,1756788.2105263155,49446390688.241005,6297.804673684211,116620,0,297845,306951,4728.7546,133,243.675994873,30086400.0,3438326344.95,244.7510070801
2015-04-10,1501352.1842105263,49446390688.24099,6166.290334868421,112826,0,287765,317192,6808.125099999999,152,236.0720062256,21643500.0,3420248519.8,243.6940002441
